longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.02,34.04,28,6175,1449,5041,1408,2.8821,158100
-118.02,33.98,23,1995,306,707,293,8.6677,332700
-118.02,33.97,34,1903,293,887,306,6.148,313800
-118.02,33.96,36,2071,398,988,404,4.6226,219700
-118.02,33.96,36,2002,361,913,311,4.5446,244700
-118.02,33.95,38,2139,426,1138,412,4.2917,168900
-118.02,33.95,36,1705,299,871,296,4.6184,179800
-118.02,33.95,36,1681,329,964,311,4.108,181200
-118.02,33.95,36,1632,295,797,283,4.2292,179500
-118.02,33.94,23,4815,1081,3232,1016,3.488,191800
-118.02,33.93,35,2400,398,1218,408,4.1312,193800
-118.02,33.93,33,4711,988,2984,931,3.6028,184700
-118.02,33.92,34,2169,418,1169,406,3.2222,218700
-118.02,33.91,35,2182,390,1248,399,5.4236,216700
-118.02,33.91,35,1337,234,692,235,5.1155,213700
-118.02,33.9,36,2417,421,1276,426,5.5601,205200
-118.02,33.9,34,2678,511,1540,497,4.4954,202900
-118.02,33.9,34,1636,358,977,357,3.5938,209900
-118.02,33.89,36,1375,242,670,221,5.0839,198200
-118.02,33.86,26,2342,383,1290,394,5.6677,220700
-118.02,33.85,31,1922,329,1030,353,5.3416,213000
-118.02,33.84,35,3473,563,2091,580,4.4821,214100
-118.02,33.81,34,3482,614,2227,641,5.1155,200900
-118.02,33.8,24,84,14,32,8,5.875,193800
-118.02,33.79,23,6368,1030,3281,1001,6.1142,240400
-118.02,33.78,28,3375,559,1754,554,5.5446,228900
-118.02,33.77,34,2115,352,1253,338,5.1507,207500
-118.02,33.76,27,2905,587,1781,561,4.25,214800
-118.02,33.76,25,1759,404,1404,385,3.6289,195800
-118.02,33.75,26,2989,479,1596,475,5.7157,231200
-118.02,33.74,26,3842,609,1961,595,6.128,248200
-118.02,33.73,26,3711,610,1902,597,5.5599,234100
-118.02,33.73,24,6393,1141,2743,1057,5.1384,336900
-118.02,33.72,22,8844,1706,4404,1594,4.4453,267800
-118.02,33.71,23,5554,995,2408,936,5.3886,331900
-118.02,33.65,38,2548,646,755,399,2.8352,408300
-118.02,33.62,11,3969,834,1508,754,4.3409,271400
-118.03,34.58,4,9849,1780,4546,1598,4.0729,154300
-118.03,34.16,39,2731,366,1034,338,9.8098,500001
-118.03,34.16,36,1640,239,693,253,6.6888,500001
-118.03,34.15,43,1694,283,674,267,4.1797,486800
-118.03,34.14,44,1446,250,721,243,4.7308,352200
-118.03,34.14,31,4353,1117,2338,1037,3.0727,242600
-118.03,34.11,38,2076,361,988,332,5.9175,416900
-118.03,34.11,34,2837,460,1344,458,6.5722,437400
-118.03,34.1,38,2301,416,1079,398,4.4236,233600
-118.03,34.1,32,2668,609,1512,541,2.9422,233100
-118.03,34.1,31,2647,539,1473,520,3.94,223900
-118.03,34.1,30,2773,634,1376,540,2.7857,201700
-118.03,34.09,29,1219,338,1152,323,2.8029,180900
-118.03,34.08,42,1597,373,1311,352,2.9688,162800
-118.03,34.08,37,775,179,726,183,3.25,159200
-118.03,34.08,32,1780,484,1732,454,2.4464,169600
-118.03,34.07,37,1091,269,905,242,3.1042,152000
-118.03,34.06,36,1018,305,1307,292,2.1453,162100
-118.03,34.06,31,1513,389,1396,364,2.4706,170600
-118.03,34.06,27,2510,783,3481,726,2.4875,157800
-118.03,34.06,24,2469,731,3818,712,2.5445,151400
-118.03,34.06,24,2343,834,3537,824,2.1094,135200
-118.03,34.05,36,1345,331,1511,309,3.5129,142300
-118.03,34.01,10,6531,1036,2975,1018,6.2319,403700
-118.03,33.99,52,2792,461,1177,439,3.4312,243800
-118.03,33.98,46,1974,465,880,441,2.7578,236800
-118.03,33.97,39,2126,434,1103,433,3.2852,196200
-118.03,33.97,39,1996,389,1029,387,4.65,224300
-118.03,33.97,36,2149,527,1359,481,2.824,167900
-118.03,33.97,36,1601,290,715,284,4.8152,232400
-118.03,33.96,37,1745,365,1022,368,4.0536,171400
-118.03,33.95,37,1772,321,934,326,4.1471,177800
-118.03,33.95,34,1882,428,1034,375,3.6509,173200
-118.03,33.94,37,1699,302,889,271,4.3542,179800
-118.03,33.94,34,1748,386,917,378,3.4792,169000
-118.03,33.94,30,2572,521,1564,501,3.4861,177200
-118.03,33.93,22,3382,800,2688,784,3.875,164700
-118.03,33.92,35,2108,405,1243,394,3.6731,167000
-118.03,33.92,30,1414,332,1307,315,3,158300
-118.03,33.91,32,4040,832,2526,798,3.2143,160100
-118.03,33.9,36,1143,193,826,188,5.3184,171100
-118.03,33.9,35,1434,279,744,252,3.7308,202400
-118.03,33.87,16,2306,393,1368,387,5.93,277600
-118.03,33.86,19,1795,328,1014,322,4.535,289300
-118.03,33.85,30,2320,448,1434,452,4.0865,203700
-118.03,33.85,23,5495,1141,2873,1004,3.9156,224100
-118.03,33.85,16,1831,390,1347,389,3.8426,344400
-118.03,33.83,34,3203,653,2072,691,4.225,198400
-118.03,33.83,25,768,195,529,184,3.175,132800
-118.03,33.83,25,3030,532,1668,509,4.625,229600
-118.03,33.82,17,2178,477,1077,457,3.6815,245300
-118.03,33.82,17,1851,346,770,310,5.6093,244400
-118.03,33.81,26,3635,567,1779,543,5.7089,237400
-118.03,33.79,32,3191,634,1718,611,4.1548,216600
-118.03,33.79,26,5321,889,2932,896,5.8914,237600
-118.03,33.78,25,3554,528,1600,537,6.6453,270100
-118.03,33.77,27,2000,310,880,294,5.635,218900
-118.03,33.76,32,2980,494,1370,481,5.0866,223500
-118.03,33.72,24,5203,957,2465,946,5.163,261000
-118.03,33.71,26,1483,251,738,235,6,271400
-118.03,33.7,15,3244,421,1259,413,7.7854,395300
-118.04,34.17,52,1885,401,764,373,4.0385,265700
-118.04,34.16,38,1594,249,633,247,5.9582,350700
-118.04,34.15,34,1523,311,676,295,3.3621,377200
-118.04,34.13,39,2485,382,1072,342,6.0878,430200
-118.04,34.13,35,249,31,268,29,15.0001,500001
-118.04,34.13,22,3359,643,1227,588,4.645,276200
-118.04,34.12,44,2007,288,921,307,6.5989,500001
-118.04,34.12,39,2522,380,1113,357,5.2249,445200
-118.04,34.12,30,2170,318,984,309,5.6916,500001
-118.04,34.11,37,1275,177,598,174,7.1885,500001
-118.04,34.1,39,2302,412,1590,406,4.8017,273800
-118.04,34.1,38,2317,451,1155,426,4.1488,235300
-118.04,34.09,34,2597,461,1542,470,4.6211,248900
-118.04,34.09,34,2001,388,1461,397,3.8304,183000
-118.04,34.09,32,1339,334,817,349,2.8333,186000
-118.04,34.08,35,1148,258,975,253,4.037,173300
-118.04,34.07,52,177,59,269,75,2.3611,131300
-118.04,34.07,39,2451,649,2536,648,2.3098,173100
-118.04,34.06,39,1258,245,988,228,3.2132,176100
-118.04,34.06,31,957,295,1300,287,2.1383,153400
-118.04,34.06,30,2019,551,2481,484,3.1875,154200
-118.04,34.05,34,1058,230,1043,229,3.0536,137500
-118.04,34.05,32,1252,273,1337,263,2.6579,156800
-118.04,34.04,35,1734,363,1527,344,3,160600
-118.04,34.04,32,1619,323,1492,342,3.5,165100
-118.04,34,30,5308,854,2114,838,5.1985,279200
-118.04,33.99,47,2530,565,1262,509,3.6475,197100
-118.04,33.99,36,3531,754,1613,697,3.2359,198600
-118.04,33.98,50,1951,458,1362,454,3,163200
-118.04,33.98,43,2446,764,1699,692,2.625,163300
-118.04,33.98,28,1617,507,1158,486,1.9688,165600
-118.04,33.98,25,3040,831,1580,735,2.3182,182100
-118.04,33.97,29,2376,700,1968,680,2.6082,162500
-118.04,33.97,25,2945,914,2313,832,2.5686,177500
-118.04,33.96,42,1430,338,1269,321,3.3214,148800
-118.04,33.96,37,1948,395,1163,379,3.225,154000
-118.04,33.95,36,2722,515,1390,486,3.8214,178500
-118.04,33.95,36,1976,368,1236,355,4.615,174000
-118.04,33.95,35,1945,357,1227,359,5.2162,171900
-118.04,33.94,37,1328,273,1115,275,4.2051,164400
-118.04,33.94,31,3808,670,2430,660,4.625,173900
-118.04,33.93,36,1726,332,1293,310,4.3849,144100
-118.04,33.93,36,1045,239,1165,230,3.1979,161800
-118.04,33.92,35,2469,522,2151,537,3.4219,156200
-118.04,33.92,34,1995,417,1573,407,3.4907,153500
-118.04,33.9,36,15,5,15,6,0.4999,162500
-118.04,33.88,17,4807,838,3059,853,5.7619,297300
-118.04,33.87,18,4626,822,2794,763,5.6917,275100
-118.04,33.87,17,2358,396,1387,364,6.299,285800
-118.04,33.86,21,2870,437,1671,470,7.2628,322700
-118.04,33.85,24,2233,347,1162,355,5.6094,279200
-118.04,33.84,21,6623,1204,3193,1129,4.5395,256000
-118.04,33.83,20,1488,312,972,283,4.055,201900
-118.04,33.83,19,4526,830,2318,748,4.6681,320700
-118.04,33.82,26,4105,637,2072,648,5.844,273900
-118.04,33.81,27,2990,515,1849,497,5.6846,216100
-118.04,33.81,22,4057,624,2204,643,5.8527,241000
-118.04,33.78,26,3642,557,1623,569,5.8426,259400
-118.04,33.78,25,3715,575,1640,572,5.7705,247100
-118.04,33.76,25,4061,545,1623,527,7.1572,294900
-118.04,33.76,16,2070,263,878,297,7.0879,338800
-118.04,33.75,16,3757,650,1291,614,5.2001,235600
-118.04,33.74,26,2532,421,1274,441,5.3559,235800
-118.04,33.72,15,1836,490,942,477,4.0238,182500
-118.04,33.72,14,4494,1048,2222,963,4.7821,169400
-118.04,33.71,12,4014,868,1605,769,6.0102,396900
-118.05,36.64,34,2090,478,896,426,2.0357,74200
-118.05,34.17,45,2535,455,1036,437,5.0482,388900
-118.05,34.16,36,3908,732,1688,725,4.5625,376800
-118.05,34.15,32,5131,665,1877,622,8.2004,500001
-118.05,34.13,23,3264,729,1475,668,3.735,218300
-118.05,34.12,20,5218,959,2302,850,3.55,476700
-118.05,34.11,48,1410,304,677,274,3.2596,272400
-118.05,34.1,42,2065,404,1313,402,4.0179,274300
-118.05,34.1,30,2143,427,1107,416,4.2321,252200
-118.05,34.09,23,602,135,409,123,3.5268,146400
-118.05,34.08,34,572,154,752,182,2.0433,138800
-118.05,34.08,30,1572,427,1857,428,2.4914,159200
-118.05,34.08,25,4909,1422,4983,1293,2.7254,143500
-118.05,34.07,32,4492,1075,4119,1035,3.2373,183100
-118.05,34.06,45,531,164,722,166,2.1406,162500
-118.05,34.06,32,2286,654,2991,655,2.1781,174500
-118.05,34.06,25,1022,291,1570,297,3.023,142000
-118.05,34.05,36,1084,202,920,199,3.7279,162200
-118.05,34.04,33,1348,260,1098,257,4.2917,161200
-118.05,34.02,31,40,8,25,7,2.125,375000
-118.05,33.99,42,2480,401,1085,438,5.193,263400
-118.05,33.99,38,1619,379,886,357,3.7328,182400
-118.05,33.98,41,1694,413,1222,387,2.8311,155300
-118.05,33.98,41,1406,428,1174,390,2.0147,137500
-118.05,33.98,34,2142,390,1305,406,4.0379,172800
-118.05,33.97,36,2854,688,2816,673,3.6,154000
-118.05,33.96,37,2622,652,2778,644,2.9714,160300
-118.05,33.94,34,495,120,527,130,1.9453,149000
-118.05,33.93,35,2107,480,2241,443,3.1513,150000
-118.05,33.92,33,1999,470,2170,466,3.2371,154700
-118.05,33.87,18,4928,773,2952,754,5.8855,313800
-118.05,33.86,16,2851,626,1985,603,5.4089,265600
-118.05,33.86,16,2676,391,1377,395,6.5513,350400
-118.05,33.85,25,2856,388,1212,362,6.1737,313100
-118.05,33.83,24,4316,678,2286,665,5.7018,286700
-118.05,33.82,25,1548,279,732,265,5.123,159600
-118.05,33.82,21,2997,372,1323,372,8.6123,386700
-118.05,33.81,26,2523,437,1377,450,5.2542,234600
-118.05,33.79,19,1863,355,1260,317,3.2465,277400
-118.05,33.78,25,3112,435,1098,401,6,353500
-118.05,33.78,18,3414,434,1272,454,8.7015,390900
-118.05,33.73,25,2472,450,1301,467,5.0699,266100
-118.05,33.72,17,1875,472,900,406,5.2589,226100
-118.05,33.72,14,2673,687,1192,656,4.1862,188900
-118.05,33.71,25,4150,570,1424,547,8.8281,461600
-118.05,33.65,5,7017,935,2427,867,10.1154,477700
-118.06,35.68,15,1962,403,730,321,2.25,67500
-118.06,34.71,14,2606,514,1228,512,2.5764,150000
-118.06,34.17,38,2726,398,1059,380,7.2419,410400
-118.06,34.16,46,1467,298,816,267,3.6705,286500
-118.06,34.16,34,2297,419,909,412,4.8214,362500
-118.06,34.14,42,2461,379,1179,360,7.0315,437300
-118.06,34.14,40,2662,379,1151,387,8.4889,500001
-118.06,34.13,40,4307,918,1769,845,3.6341,391500
-118.06,34.13,28,12139,2873,5359,2731,3.292,227300
-118.06,34.12,25,3891,848,1848,759,3.6639,248100
-118.06,34.11,39,2603,547,1196,487,3.0854,248700
-118.06,34.1,43,1833,355,786,334,3.5761,256700
-118.06,34.1,42,1576,313,697,282,4.3523,283600
-118.06,34.1,38,3229,636,1599,609,3.8646,257100
-118.06,34.1,38,2438,442,1308,461,3.6995,260100
-118.06,34.1,38,1960,330,874,308,4.8594,265900
-118.06,34.09,40,1975,389,1116,378,4.2898,251600
-118.06,34.09,38,2036,388,1096,371,4.0625,262500
-118.06,34.09,36,1239,238,717,237,3.244,258100
-118.06,34.08,37,778,205,850,198,2.5119,180500
-118.06,34.08,34,1197,260,942,245,3.4202,189100
-118.06,34.07,30,2308,674,3034,691,2.3929,184400
-118.06,34.06,28,2127,625,3160,620,2.5763,173900
-118.06,34.06,28,1778,605,2184,574,1.9189,165900
-118.06,34.04,28,1516,363,1011,344,2.6288,160300
-118.06,34.02,25,3548,639,2653,664,5.2557,188800
-118.06,34.01,34,1962,396,1488,332,3.9091,155100
-118.06,33.99,47,1588,309,827,292,3.7833,166100
-118.06,33.99,46,1203,219,637,211,3.3611,174400
-118.06,33.99,45,1471,255,670,250,4.5478,188000
-118.06,33.99,38,862,178,484,176,4.375,186200
-118.06,33.98,50,1146,238,579,213,2.9583,172600
-118.06,33.98,42,1342,243,615,208,5.4381,186900
-118.06,33.98,40,1723,370,1221,370,3.3562,169200
-118.06,33.98,40,1410,255,932,273,4.2206,178000
-118.06,33.98,38,1862,319,975,305,4.7266,177600
-118.06,33.97,39,1639,300,988,309,3.9612,175800
-118.06,33.97,37,1645,308,1077,320,4.3203,159200
-118.06,33.91,36,1360,271,909,275,4.6731,173300
-118.06,33.91,24,4880,1044,4516,1050,4.1387,157700
-118.06,33.9,37,1161,254,882,236,4.4167,158000
-118.06,33.89,26,2483,412,1538,449,5.1104,220500
-118.06,33.88,17,7187,1073,3844,1068,6.5901,337400
-118.06,33.86,16,5603,938,3045,893,5.0778,293700
-118.06,33.85,16,4851,726,2527,704,6.0142,437400
-118.06,33.84,26,6960,1454,4367,1437,4.7953,210900
-118.06,33.84,20,5643,1231,3841,1195,4.0542,168400
-118.06,33.83,21,3941,655,1897,670,4.88,343900
-118.06,33.83,17,1973,516,1112,501,3.8512,163800
-118.06,33.82,24,3983,675,1568,638,4.6458,213400
-118.06,33.81,25,3497,513,1839,544,5.4216,263000
-118.06,33.8,21,2196,504,1215,477,4.8,196900
-118.06,33.8,20,1379,333,937,304,3.6217,195300
-118.06,33.78,22,4048,562,1637,541,7.3463,355600
-118.06,33.73,16,4392,602,1490,578,10.5424,500001
-118.06,33.72,22,4311,531,1426,533,9.8177,500001
-118.06,33.72,17,4573,937,1619,796,5.7704,500001
-118.06,33.72,14,2665,331,964,319,15.0001,500001
-118.07,34.58,34,3416,601,1929,567,4.0147,107400
-118.07,34.56,5,10264,1821,5871,1790,4.2329,145500
-118.07,34.51,14,2798,459,1236,404,4.8667,239900
-118.07,34.17,36,2415,394,1215,413,5.5418,326100
-118.07,34.17,35,2142,373,986,374,5.7051,326000
-118.07,34.16,39,1804,265,730,276,6.4761,397500
-118.07,34.16,35,3585,671,1401,623,4.125,330000
-118.07,34.15,45,1095,237,672,234,3.4087,209200
-118.07,34.14,42,3200,685,1668,628,3.375,260400
-118.07,34.13,27,3787,913,1992,853,3.301,251200
-118.07,34.12,43,1554,287,802,277,4.2312,272600
-118.07,34.12,30,2201,559,1194,531,4.1136,279900
-118.07,34.11,47,832,194,419,156,3.1576,225000
-118.07,34.11,41,2869,563,1627,533,5.0736,270700
-118.07,34.1,34,2253,522,1262,511,3.4375,259800
-118.07,34.1,32,4275,1061,2812,1012,3.3512,214100
-118.07,34.1,28,676,177,543,185,3.2361,187500
-118.07,34.09,33,2178,445,1153,400,3.6083,212000
-118.07,34.08,38,2462,553,1843,538,3.2312,211900
-118.07,34.07,31,1370,284,1062,277,3.5156,199300
-118.07,34.07,19,1554,393,1427,370,3.125,207100
-118.07,34.06,34,2873,718,2758,699,2.5985,168600
-118.07,34.01,38,2245,444,1540,419,3.7986,171000
-118.07,34.01,36,1391,283,1025,275,3.2375,176800
-118.07,34,42,1392,351,1471,348,2.63,143800
-118.07,34,37,2976,636,2117,598,4.1058,167300
-118.07,33.99,41,1204,252,1002,248,3.0577,163300
-118.07,33.99,39,552,151,807,168,3.25,153300
-118.07,33.99,35,1625,302,1134,288,4.5595,164900
-118.07,33.98,41,1478,273,916,281,3.9688,169800
-118.07,33.98,32,3304,714,2032,690,3.2093,167800
-118.07,33.97,36,1887,370,1006,329,3.1554,170700
-118.07,33.97,32,3400,826,3017,793,2.4607,155600
-118.07,33.96,30,928,230,913,214,2.6991,147100
-118.07,33.91,35,2228,463,1558,427,4.023,157700
-118.07,33.9,45,1776,353,1180,337,4.6406,169200
-118.07,33.9,42,1007,224,776,228,3.8672,162700
-118.07,33.9,39,2502,546,1849,518,3.8846,164100
-118.07,33.89,35,1145,274,1651,265,3.125,120300
-118.07,33.89,32,1819,386,1679,360,3.5562,146000
-118.07,33.89,29,1138,217,964,222,4.537,185300
-118.07,33.89,17,2223,544,2008,512,3.0777,160800
-118.07,33.88,18,2436,375,1303,386,6.1968,344700
-118.07,33.88,17,2407,539,1422,524,4.2619,139700
-118.07,33.88,16,4934,825,2668,810,5.748,284200
-118.07,33.87,28,2399,436,1613,429,3.6339,220100
-118.07,33.87,18,3405,556,1945,509,5.7652,299100
-118.07,33.86,31,2943,518,1703,472,3.7091,225900
-118.07,33.86,28,1789,352,1347,330,3.425,189700
-118.07,33.85,16,3771,606,2196,564,7.0113,319700
-118.07,33.83,17,4822,1168,3868,1117,2.5978,142900
-118.07,33.82,27,3481,576,1660,560,5.7965,228200
-118.07,33.81,22,2711,352,1305,368,8.5407,398800
-118.07,33.8,22,1391,338,810,295,3.8792,218200
-118.07,33.79,26,4422,624,1936,625,6.4288,320700
-118.07,33.73,13,1822,313,643,303,9.8346,401700
-118.07,33.72,32,1179,250,369,209,5.1824,500001
-118.07,33.72,24,1240,296,513,254,4.9044,485000
-118.07,33.67,13,5126,711,2429,718,9.5268,437900
-118.08,34.58,12,3851,857,2169,811,3.0101,116300
-118.08,34.56,14,5144,887,2846,824,4.5615,137200
-118.08,34.16,42,3490,665,1713,620,4.5461,242400
-118.08,34.15,28,238,58,142,31,0.4999,500001
-118.08,34.14,52,1282,189,431,187,6.1159,470800
-118.08,34.14,42,2690,589,1149,535,3.88,281100
-118.08,34.13,46,1238,147,377,145,8.4546,500001
-118.08,34.13,39,788,128,413,139,5.9546,396700
-118.08,34.13,35,1897,279,733,291,7.4185,500001
-118.08,34.13,28,4465,985,2273,949,3.5671,228500
-118.08,34.12,41,1598,280,807,282,5.5067,325000
-118.08,34.12,34,2921,641,1541,562,3.6827,264100
-118.08,34.12,27,1685,341,757,317,4.2434,270500
-118.08,34.11,42,2628,525,1494,523,3.9464,257200
-118.08,34.11,42,1969,353,927,354,5.5924,285300
-118.08,34.1,36,2679,548,1605,533,3.5313,213200
-118.08,34.1,32,2830,645,1500,527,3.0819,214600
-118.08,34.09,34,1823,457,1485,401,3.7222,207200
-118.08,34.09,33,2557,578,1715,530,2.9196,208800
-118.08,34.09,32,3214,718,2316,751,3.7066,206800
-118.08,34.08,43,1716,402,1343,386,2.9688,211400
-118.08,34.04,20,5841,1146,3273,1131,4.7222,185100
-118.08,34.02,14,3789,810,2551,793,2.9321,144200
-118.08,34.01,36,1248,322,1282,326,3.2031,147600
-118.08,34.01,34,1914,549,2122,529,2.5969,150200
-118.08,34.01,33,1091,233,890,226,2.7679,176400
-118.08,34.01,32,1973,401,1322,386,3.4861,158100
-118.08,34,35,1188,342,1373,332,2.9107,150900
-118.08,33.99,38,1683,328,1369,339,3.6196,170700
-118.08,33.99,37,1419,310,1125,296,2.5,162000
-118.08,33.99,36,2024,590,2028,573,2.8152,163900
-118.08,33.98,39,1042,221,863,228,3.6033,157800
-118.08,33.98,36,1492,282,1041,270,4.0677,165800
-118.08,33.97,38,1026,190,789,193,4.2,163200
-118.08,33.97,36,1678,323,1380,352,3.5481,163300
-118.08,33.97,36,1620,298,1258,309,3.9773,166700
-118.08,33.97,35,825,155,590,144,4.6333,161200
-118.08,33.96,35,2104,399,1659,387,4.0096,165000
-118.08,33.96,34,1431,310,1162,288,4.369,165400
-118.08,33.95,37,1743,348,1328,354,3.0944,162800
-118.08,33.94,21,3933,949,2219,820,2.4926,171400
-118.08,33.93,39,859,164,673,172,3.7143,158200
-118.08,33.93,39,1478,324,1127,320,3.525,158000
-118.08,33.93,34,1558,375,1179,337,3.2188,165100
-118.08,33.93,33,2263,511,1626,457,3.5556,172800
-118.08,33.92,39,1631,322,1034,328,4.5382,165700
-118.08,33.92,34,2118,437,1414,442,3.7238,166800
-118.08,33.91,36,1551,297,1100,322,5.1187,168100
-118.08,33.91,30,3259,942,2744,895,2.8608,165600
-118.08,33.91,30,1366,460,920,410,0.9946,159900
-118.08,33.91,18,1573,396,1200,365,2.895,146900
-118.08,33.9,44,1167,237,733,237,4.2083,168300
-118.08,33.9,42,1768,372,1155,368,3.558,161100
-118.08,33.89,41,834,166,603,179,3.7321,167500
-118.08,33.89,37,1152,259,981,225,3.2857,153600
-118.08,33.89,35,1071,290,1412,274,3.1917,114900
-118.08,33.89,33,2131,435,2045,426,4,145700
-118.08,33.89,28,1035,275,1545,269,3.0357,123400
-118.08,33.88,30,1901,519,2685,496,3.2639,120100
-118.08,33.88,27,3065,736,1840,719,3.6417,208100
-118.08,33.87,23,2536,552,2012,556,4.1406,200800
-118.08,33.86,29,3260,783,1969,737,3.5268,215500
-118.08,33.86,29,1018,235,684,248,3.3333,198800
-118.08,33.86,26,778,173,539,186,3.2679,236500
-118.08,33.86,17,2259,383,1378,386,5.8733,287000
-118.08,33.85,22,1055,204,682,216,6,191300
-118.08,33.85,19,4261,678,2621,661,6.2427,288700
-118.08,33.84,31,2906,578,1806,553,4.8448,194600
-118.08,33.84,31,2377,600,2042,593,3.625,170400
-118.08,33.84,25,3696,953,2827,860,3.3438,153300
-118.08,33.83,30,2188,556,2727,525,2.7759,136800
-118.08,33.82,30,2636,652,3412,649,2.8095,118300
-118.08,33.81,20,6295,937,2292,874,7.6084,402500
-118.08,33.8,29,3675,613,1457,591,6.0553,369400
-118.08,33.78,30,2879,403,1109,414,6.9324,364700
-118.08,33.78,25,5321,967,1969,903,5.0102,340100
-118.08,33.77,26,3083,806,960,723,1.9074,68500
-118.08,33.77,26,2013,551,664,510,2.2708,67500
-118.08,33.76,27,529,159,193,155,2.0952,71300
-118.08,33.76,26,996,364,366,313,1.2813,46700
-118.08,33.76,26,1967,577,692,538,1.6111,54300
-118.08,33.76,25,1995,637,743,597,1.4617,46900
-118.08,33.72,14,2021,396,696,367,7.1673,340700
-118.09,34.74,34,1218,285,797,248,2.4348,104800
-118.09,34.7,6,4558,804,1543,563,2.8548,138500
-118.09,34.68,4,23386,4171,10493,3671,4.0211,144000
-118.09,34.63,31,1537,416,1239,397,1.9722,99200
-118.09,34.57,4,9761,1683,4970,1535,4.5266,142900
-118.09,34.18,34,3113,409,1139,418,10.2289,500001
-118.09,34.17,36,2875,552,1131,458,4.3083,269300
-118.09,34.16,45,2199,358,942,353,5.0393,321100
-118.09,34.15,49,1467,259,688,260,4.3452,260100
-118.09,34.15,46,271,74,150,55,2.2321,237500
-118.09,34.15,45,1345,356,749,327,2.8007,210900
-118.09,34.14,40,3092,549,1457,536,5.3377,373800
-118.09,34.12,45,2966,415,1231,409,7.8347,500001
-118.09,34.12,38,2638,432,1284,433,5.4536,342700
-118.09,34.11,45,1883,275,764,289,6.5078,414800
-118.09,34.11,36,2966,527,1231,482,4.6442,316800
-118.09,34.1,40,1904,393,1183,364,3.6696,210400
-118.09,34.1,27,6010,1532,3620,1445,2.7436,201700
-118.09,34.09,40,855,208,745,222,3.0125,224000
-118.09,34.09,36,1068,246,949,250,2.3462,188500
-118.09,34.08,42,1003,236,769,231,3.1607,218300
-118.09,34.08,34,1513,384,986,336,2.6901,235600
-118.09,34.08,33,1430,344,1165,328,3.0357,206000
-118.09,34.07,45,593,133,481,128,2.5938,199300
-118.09,34.07,38,1036,226,1058,235,3.2578,184200
-118.09,34.07,31,1054,252,1032,258,2.3424,188500
-118.09,34.07,26,794,182,709,170,3.175,170800
-118.09,34.06,38,3230,840,3485,827,2.629,171600
-118.09,34.06,31,1146,289,1163,258,2.2083,185600
-118.09,34.05,22,1764,357,1379,363,3.5357,199000
-118.09,34.04,24,1543,257,824,271,6.4385,272600
-118.09,34.04,18,5580,1369,3842,1276,3.6512,168500
